nickname,lvl,current_hp,max_hp,nature__name,hp_iv,attack_iv,special_attack_iv,speed_iv,defense_iv,special_defense_iv,pokedexId,order,baseStats,isShiny,avgIV,sellPrice,caughtAt,move1,move2,move3,move4
Sableye,2,14,14,Sassy,9,11,23,30,16,4,302,302,380,FALSE,16,68,2023-10-31 00:31:31,Parting Shot,Sonic Boom,Zap Cannon,Shadow Sneak
Sableye,15,43,43,Docile,26,3,3,25,18,23,302,302,380,FALSE,16,198,2023-10-25 02:18:10,Snarl,Shadow Claw,Poison Sting,Headbutt
Sableye,9,30,30,Jolly,24,19,24,28,11,20,302,302,380,FALSE,21,197,2022-08-22 16:41:12,Work Up,Air Cutter,Feint Attack,Night Shade
Mawile,9,29,29,Mild,14,29,24,7,24,23,303,303,380,FALSE,20,189,2023-04-11 21:37:51,Play Rough,Pay Day,Mirror Shot,Glaciate
Aron,8,26,26,Quirky,12,12,21,12,19,17,304,304,330,FALSE,16,119,2024-02-11 19:27:01,Eerie Impulse,Mirror Shot,Swagger,Rock Throw
Aron,4,18,18,Gentle,13,1,21,22,23,14,304,304,330,FALSE,16,85,2022-09-25 11:43:00,Thunder Shock,Sandstorm,Magnet Bomb,Tearful Look
Lairon,8,27,27,Hardy,4,11,4,1,15,24,305,305,430,FALSE,10,140,2024-02-13 03:12:04,Thunder Fang,Ancient Power,Screech,Magnet Bomb
Lairon,5,21,21,Hasty,4,17,23,30,2,1,305,305,430,FALSE,13,145,2022-09-27 19:28:39,Bulldoze,Stone Edge,Magnet Bomb,Smelling Salts
Lairon,13,39,39,Gentle,8,31,16,19,29,16,305,305,430,FALSE,20,362,2024-02-28 02:39:07,Body Slam,Fire Spin,Rock Slide,Heavy Slam
Aggron,7,27,27,Brave,10,27,1,23,19,30,306,306,530,FALSE,18,393,2023-11-14 02:55:28,Rock Polish,Dizzy Punch,Glaciate,Steel Wing
Meditite,4,17,17,Rash,19,8,2,7,19,1,307,307,280,FALSE,9,43,2022-10-09 08:43:33,Heart Stamp,Fire Fang,Sweet Scent,Triple Kick
Meditite,6,21,21,Gentle,30,12,6,9,20,22,307,307,280,FALSE,17,93,2024-02-05 23:57:00,Heart Stamp,Hex,Vacuum Wave,Extreme Speed
Medicham,3,16,16,Naive,3,11,12,13,16,1,308,308,410,FALSE,9,78,2023-06-05 21:10:42,Psybeam,Vacuum Wave,Noble Roar,Play Rough
Medicham,14,40,40,Gentle,1,22,6,8,12,28,308,308,410,FALSE,13,232,2024-03-08 05:54:20,Hex,Flash,Mach Punch,Zen Headbutt
Medicham,15,46,46,Docile,21,15,20,24,0,1,308,308,410,FALSE,14,252,2024-02-09 13:41:58,Double Hit,Psybeam,Aura Sphere,Shadow Claw
Medicham,3,16,16,Rash,6,21,29,28,4,5,308,308,410,FALSE,16,129,2023-06-25 13:22:38,Ominous Wind,Facade,Agility,Rolling Kick
Medicham,11,35,35,Lonely,10,26,22,11,21,9,308,308,410,FALSE,17,264,2023-03-03 19:35:34,Zen Headbutt,Shadow Punch,Growth,Rolling Kick
Electrike,12,32,32,Calm,10,8,24,10,27,18,309,309,295,FALSE,16,136,2023-08-16 01:06:23,Magnet Rise,Volt Switch,Dazzling Gleam,Nature’s Madness
Electrike,2,14,14,Bashful,27,12,25,23,4,13,309,309,295,FALSE,17,59,2023-01-19 04:19:23,Spirit Break,Sweet Scent,Spark,Thunder Punch
Electrike,7,23,23,Rash,12,15,31,20,20,23,309,309,295,FALSE,20,129,2023-05-25 02:25:23,Metronome,Twister,Shock Wave,Electroweb
Manectric,1,12,12,Quiet,23,7,17,12,19,15,310,310,475,FALSE,16,86,2023-05-17 16:39:33,Spark,Leaf Blade,Thunder Fang,Dazzling Gleam
Manectric,5,23,23,Modest,27,3,13,12,14,26,310,310,475,FALSE,16,198,2024-02-11 20:42:02,Shock Wave,Twister,Cotton Spore,Eerie Impulse
Manectric,15,48,48,Hasty,17,20,11,23,7,28,310,310,475,FALSE,18,383,2023-07-04 03:47:15,Thunder Punch,Grass Knot,Nature’s Madness,Overdrive
Manectric,10,36,36,Docile,28,17,27,15,19,20,310,310,475,FALSE,21,371,2022-11-14 18:46:07,Thunder Fang,Spark,Super Fang,Dragon Rage
Plusle,8,28,28,Impish,11,18,22,29,18,17,311,311,405,FALSE,19,181,2022-09-29 17:43:31,Thunder Punch,Wrap,Shock Wave,Dragon Tail
Minun,1,12,12,Gentle,16,27,17,15,15,7,312,312,405,FALSE,16,54,2022-02-16 17:25:36,Play Rough,Electroweb,Fury Attack,Thunder Punch
Minun,3,17,17,Lax,23,14,20,10,5,29,312,312,405,FALSE,17,97,2024-01-04 16:11:25,Disarming Voice,Thunder Wave,Me First,Magnet Rise
Volbeat,4,19,19,Timid,0,23,10,14,19,2,313,313,430,FALSE,11,80,2023-03-27 21:21:41,Whirlwind,Bite,String Shot,Fell Stinger
Illumise,7,26,26,Hasty,12,2,3,16,5,28,314,314,430,FALSE,11,103,2023-02-21 21:19:35,Venoshock,Bug Bite,Defense Curl,String Shot
Illumise,7,27,27,Brave,16,29,31,23,13,11,314,314,430,FALSE,21,192,2023-11-14 03:10:12,Mud-Slap,Struggle Bug,Steamroller,Brutal Swing
Roselia,8,27,27,Naughty,19,30,9,28,10,2,315,315,400,FALSE,16,152,2023-02-02 21:18:59,Mega Drain,Sludge,Bone Club,Sharpen
Roselia,10,30,30,Mild,3,9,29,30,23,20,315,315,400,FALSE,19,198,2023-07-31 13:49:29,Screech,Synthesis,Poison Fang,Accelerock
Gulpin,13,41,41,Adamant,0,14,2,17,4,22,316,316,302,FALSE,10,88,2023-03-29 23:51:47,Venom Drench,Thunder Fang,Tri Attack,Sludge
Gulpin,11,38,38,Relaxed,21,12,11,11,27,16,316,316,302,FALSE,16,134,2023-04-12 18:23:14,Toxic,Sludge,Thunder Fang,Eerie Impulse
Swalot,14,52,52,Naive,6,19,21,8,26,27,317,317,467,FALSE,18,367,2023-02-09 15:49:27,Skitter Smack,Leaf Tornado,Venoshock,Poison Jab
Carvanha,6,23,23,Bashful,27,0,16,23,1,30,318,318,305,FALSE,16,99,2024-04-08 16:06:11,Sonic Boom,Muddy Water,Iron Defense,Snarl
Carvanha,5,20,20,Jolly,24,31,27,7,11,3,318,318,305,FALSE,17,96,2023-01-21 23:48:40,Brutal Swing,Play Nice,Magnet Bomb,Bubble Beam
Carvanha,13,35,35,Calm,5,26,26,29,28,8,318,318,305,FALSE,20,184,2023-01-04 20:33:17,Bubble Beam,Rock Slide,Thief,Crush Claw
Sharpedo,6,25,25,Lonely,20,26,10,28,28,2,319,319,460,FALSE,19,252,2023-04-29 22:08:53,Toxic Thread,Aqua Jet,Punishment,Teeter Dance
Sharpedo,9,34,34,Bold,29,20,25,17,24,31,319,319,460,FALSE,24,395,2023-07-11 18:17:47,Ice Punch,Bite,Spike Cannon,Aqua Jet
Wailmer,7,35,35,Impish,4,31,6,14,24,3,320,320,400,FALSE,14,119,2023-05-08 02:40:04,Water Shuriken,Extrasensory,Smelling Salts,Water Gun
Wailmer,7,37,37,Rash,29,3,7,18,6,30,320,320,400,FALSE,16,135,2022-10-12 20:14:10,Psywave,Octazooka,Endeavor,Water Shuriken
Wailord,4,28,28,Careful,19,0,7,17,21,14,321,321,500,FALSE,13,199,2023-07-07 07:17:17,Glaciate,Bubble Beam,Bubble,Ice Fang
Wailord,6,37,37,Lax,10,1,13,25,10,20,321,321,500,FALSE,13,247,2023-05-27 19:40:17,Aurora Beam,Refresh,Water Pulse,Water Pledge
Numel,4,19,19,Gentle,12,20,0,23,4,8,322,322,305,FALSE,11,56,2024-04-30 01:37:33,Fire Spin,Facade,Earth Power,Body Press
Numel,12,36,36,Docile,0,20,10,24,28,8,322,322,305,FALSE,15,130,2023-08-12 21:20:35,Needle Arm,Baton Pass,Flame Charge,Mud Shot
Numel,5,21,21,Gentle,19,8,19,17,0,30,322,322,305,FALSE,16,87,2022-07-22 18:49:48,Headbutt,Bulldoze,Incinerate,Power Gem
Numel,2,14,14,Lax,26,20,18,12,25,3,322,322,305,FALSE,17,61,2023-08-08 14:50:47,Fiery Wrath,Flame Charge,Mud Bomb,Hyper Fang
Numel,19,55,55,Modest,20,28,5,7,27,25,322,322,305,FALSE,19,204,2024-06-03 23:45:49,Howl,Flame Burst,Drill Run,Power Trip
Numel,3,17,17,Relaxed,28,7,24,22,26,7,322,322,305,FALSE,19,82,2023-08-20 04:36:32,Fury Attack,Twister,Mud Shot,Flame Burst
Camerupt,13,45,45,Bold,31,15,7,25,12,15,323,323,460,FALSE,18,444,2023-05-22 13:25:06,Wrap,Thunder Fang,Inferno,Drill Run
Camerupt,4,20,20,Gentle,21,30,21,19,17,27,323,323,460,FALSE,23,317,2024-04-04 20:04:45,Heat Crash,Double Hit,Hammer Arm,Earthquake
Torkoal,7,27,27,Naughty,6,13,14,4,12,14,324,324,470,FALSE,11,153,2024-02-13 19:42:04,Fire Punch,Spark,Twister,Flame Burst
Torkoal,1,12,12,Naughty,8,9,18,15,13,2,324,324,470,FALSE,11,60,2024-03-03 02:24:12,Incinerate,Karate Chop,Thunder Wave,Will-O-Wisp
Torkoal,7,28,28,Serious,18,17,11,16,10,16,324,324,470,FALSE,15,214,2024-01-09 04:56:25,Circle Throw,Lava Plume,Mach Punch,Fire Punch
Torkoal,15,49,49,Hasty,21,30,6,29,2,16,324,324,470,FALSE,17,371,2023-06-13 18:37:08,Blaze Kick,Will-O-Wisp,Egg Bomb,Low Sweep
Torkoal,1,12,12,Brave,19,10,16,17,19,24,324,324,470,FALSE,18,96,2023-08-09 00:35:49,Mach Punch,Twister,Flame Charge,Incinerate
Torkoal,12,42,42,Jolly,30,5,26,22,18,26,324,324,470,FALSE,21,406,2023-03-07 23:05:42,Sunny Day,Hyper Voice,Aura Sphere,Flame Burst
Spoink,10,33,33,Bold,13,27,29,7,5,6,325,325,330,FALSE,15,124,2024-02-09 16:26:58,Psybeam,Bubble Beam,Extrasensory,Origin Pulse
Spoink,8,29,29,Brave,25,5,2,23,11,27,325,325,330,FALSE,16,119,2022-11-03 18:00:22,Disarming Voice,Heart Stamp,Fury Swipes,Psywave
Grumpig,14,49,49,Calm,24,5,6,3,11,23,326,326,470,FALSE,12,248,2022-08-17 02:10:43,Protect,Fairy Wind,Stored Power,Zen Headbutt
Grumpig,5,24,24,Quirky,24,17,4,7,20,26,326,326,470,FALSE,16,202,2023-03-15 17:21:09,Psywave,Guard Swap,Shadow Claw,Play Rough
Grumpig,13,44,44,Brave,9,24,24,22,5,16,326,326,470,FALSE,17,332,2024-02-18 02:12:10,Octazooka,Psywave,Withdraw,Psybeam
Grumpig,8,32,32,Docile,27,24,19,11,7,24,326,326,470,FALSE,19,292,2024-02-19 17:23:56,Magic Coat,Octazooka,Tri Attack,Rest
Spinda,12,39,39,Naughty,23,3,2,1,7,11,327,327,360,FALSE,8,80,2022-02-15 19:40:10,Final Gambit,Hyper Fang,Weather Ball,Stomp
Spinda,2,14,14,Hasty,23,21,25,13,22,8,327,327,360,FALSE,19,78,2024-03-18 15:13:01,Foul Play,Vital Throw,Tri Attack,Dizzy Punch
Spinda,11,36,36,Brave,17,18,22,28,12,22,327,327,360,FALSE,20,195,2023-06-15 17:07:05,Thief,Screech,Psybeam,Bind
Spinda,2,14,14,Quirky,23,19,17,28,28,30,327,327,360,FALSE,24,101,2023-06-14 04:36:51,Snarl,Growth,Refresh,Revenge
Trapinch,7,24,24,Adamant,16,4,18,21,18,3,328,328,290,FALSE,13,120,2022-09-20 16:28:13,Sand Attack,Pain Split,Brutal Swing,Sand Tomb
Trapinch,15,43,43,Gentle,30,31,8,8,23,8,328,328,290,FALSE,18,238,2024-02-20 00:08:56,Drill Run,Sucker Punch,Grass Whistle,Fissure
Trapinch,5,20,20,Relaxed,28,8,8,18,26,25,328,328,290,FALSE,19,143,2024-02-11 01:27:01,Strength,Bone Club,Thief,Drill Run
Vibrava,8,27,27,Docile,14,17,23,6,7,11,329,329,340,FALSE,13,147,2023-06-24 22:37:41,Sonic Boom,Rock Blast,Twister,Bone Club
Vibrava,15,42,42,Calm,18,29,1,1,22,22,329,329,340,FALSE,16,240,2024-02-13 17:27:03,Psybeam,Bone Club,Twister,Double Hit
Vibrava,7,25,25,Gentle,26,12,7,15,27,14,329,329,340,FALSE,17,178,2023-06-21 15:22:13,Darkest Lariat,Drill Run,Howl,Twister
Vibrava,12,37,37,Sassy,29,29,28,11,5,4,329,329,340,FALSE,18,245,2023-02-03 19:19:00,Heart Stamp,Dual Chop,Sand Tomb,Barrage
Flygon,7,29,29,Sassy,23,28,2,0,12,25,330,330,520,FALSE,15,316,2023-03-27 15:51:56,Twister,Sand Attack,Stomp,Trick Room
Cacnea,9,30,30,Impish,28,5,9,0,10,12,331,331,335,FALSE,11,88,2023-03-21 19:06:26,Leer,Rock Tomb,Grass Knot,Leaf Tornado
Cacturne,11,36,36,Bashful,1,12,26,11,5,23,332,332,475,FALSE,13,241,2022-11-17 15:46:42,Mega Punch,Razor Leaf,Rock Slide,Power Trip
Cacturne,14,47,47,Docile,29,14,9,20,26,18,332,332,475,FALSE,19,404,2023-02-07 18:34:11,Branch Poke,Rock Polish,Taunt,Stomp
Swablu,2,14,14,Careful,22,6,12,27,14,1,333,333,310,FALSE,14,49,2024-06-06 11:46:06,Final Gambit,Pluck,Flail,Metronome
Swablu,14,38,38,Calm,11,20,31,13,1,13,333,333,310,FALSE,15,141,2023-07-31 14:04:35,Mega Punch,Vital Throw,Extreme Speed,Air Cutter
Swablu,12,32,32,Lonely,0,27,12,19,23,17,333,333,310,FALSE,16,144,2024-06-04 17:30:54,Breaking Swipe,Work Up,Air Cutter,Swagger
Swablu,4,18,18,Relaxed,19,26,0,17,15,29,333,333,310,FALSE,18,90,2024-06-04 23:46:02,Pain Split,Dragon Breath,Confide,Dual Wingbeat
Swablu,10,29,29,Rash,4,18,19,21,17,29,333,333,310,FALSE,18,145,2022-12-15 20:33:08,Psycho Cut,Flash,Bind,Wing Attack
Swablu,12,34,34,Naive,14,31,21,24,30,8,333,333,310,FALSE,21,188,2024-01-17 18:56:46,Roar,Psybeam,Quick Attack,Aerial Ace
Swablu,25,65,65,Bold,30,3,30,31,20,26,333,333,310,FALSE,23,298,2024-04-07 00:49:52,Fury Swipes,Flail,Mach Punch,Aerial Ace
Altaria,11,25,38,Impish,10,4,27,21,30,28,334,334,490,FALSE,20,474,2023-04-04 15:37:07,Tail Slap,Twister,Air Cutter,Magnet Bomb
Zangoose,15,49,49,Relaxed,15,10,13,29,9,8,335,335,458,FALSE,14,292,2023-08-17 02:06:32,Headbutt,Seismic Toss,Flash,Smelling Salts
Zangoose,8,30,30,Bashful,16,7,23,9,18,14,335,335,458,FALSE,15,221,2022-11-22 20:01:21,Guard Swap,Teeter Dance,Double-Edge,Horn Drill
Zangoose,1,12,12,Gentle,31,30,31,1,9,6,335,335,458,FALSE,18,97,2023-06-12 19:37:11,Bite,Submission,Mind Reader,Tearful Look
Seviper,1,12,12,Hasty,9,0,17,21,30,19,336,336,458,FALSE,16,86,2023-10-22 01:58:54,Poison Jab,Shock Wave,Zap Cannon,Sludge
Seviper,16,42,50,Adamant,4,30,29,22,27,30,336,336,458,FALSE,24,510,2022-06-27 17:23:01,Wring Out,Sludge,Mega Drain,Poison Sting
Lunatone,4,21,21,Mild,5,11,9,18,21,15,337,337,460,FALSE,13,99,2023-04-13 18:23:17,Accelerock,Heart Stamp,Thunder Fang,Growth
Lunatone,12,45,45,Modest,13,31,0,27,4,11,337,337,460,FALSE,14,188,2023-03-11 19:36:02,Meditate,Sharpen,Shock Wave,Accelerock
Lunatone,15,56,56,Lax,31,11,31,18,18,28,337,337,460,FALSE,23,335,2024-01-12 13:11:53,Vice Grip,Psywave,Ancient Power,Dazzling Gleam
Solrock,22,77,77,Calm,28,25,8,12,8,9,338,338,460,FALSE,15,266,2024-05-28 00:45:01,Tail Whip,Mirror Coat,Ancient Power,Mud Shot
Solrock,1,12,12,Relaxed,10,16,11,25,15,26,338,338,460,FALSE,17,65,2023-02-18 17:49:30,Shock Wave,Calm Mind,Stone Edge,Metronome
Solrock,15,55,55,Hardy,22,0,17,24,16,26,338,338,460,FALSE,18,257,2022-09-22 19:14:03,Play Rough,Rock Tomb,Magic Coat,Psych Up
Barboach,10,30,30,Modest,4,19,2,11,26,20,339,339,288,FALSE,14,102,2023-05-01 20:53:53,Aqua Tail,Wring Out,Mud Shot,Steel Wing
Barboach,7,24,24,Gentle,9,2,5,29,11,30,339,339,288,FALSE,14,90,2022-09-19 15:43:20,Octazooka,Pain Split,Earth Power,Smart Strike
Whiscash,6,30,30,Lax,27,7,0,9,17,24,340,340,468,FALSE,14,189,2023-04-28 23:23:55,Whirlpool,Tackle,Ice Punch,Mud Shot
Whiscash,8,38,38,Naive,30,9,5,16,28,20,340,340,468,FALSE,18,280,2023-03-19 16:36:39,Sparkling Aria,Mud Bomb,Howl,Hail
Corphish,8,26,26,Gentle,14,2,12,15,15,16,341,341,308,FALSE,12,88,2023-05-03 12:24:10,Strength,Octazooka,Whirlpool,Glaciate
Corphish,14,40,40,Naughty,30,29,1,9,9,1,341,341,308,FALSE,13,125,2022-09-19 17:42:38,Bubble Beam,Whirlpool,Refresh,Ice Fang
Crawdaunt,3,17,17,Gentle,15,13,9,17,1,13,342,342,468,FALSE,11,108,2022-02-21 19:41:13,Double Team,Sludge Bomb,Rain Dance,Fiery Wrath
Baltoy,12,35,35,Jolly,30,13,3,10,0,14,343,343,300,FALSE,12,100,2023-10-03 19:09:44,Strength,Heal Block,Grass Knot,High Horsepower
Baltoy,4,17,17,Bold,11,25,22,2,15,10,343,343,300,FALSE,14,70,2023-05-25 22:55:27,Sandstorm,Fissure,Psybeam,Double Slap
Baltoy,12,34,34,Bold,23,17,15,2,19,22,343,343,300,FALSE,16,140,2023-06-09 13:26:01,Wrap,Light Screen,Pursuit,Scorching Sands
Baltoy,4,18,18,Rash,25,12,7,9,27,27,343,343,300,FALSE,18,88,2023-10-27 07:18:25,Topsy-Turvy,Bulldoze,Spike Cannon,Confusion
Baltoy,9,27,27,Relaxed,17,24,24,30,29,2,343,343,300,FALSE,21,155,2022-06-07 20:03:33,Hex,Psych Up,Bone Club,Psybeam
Claydol,12,39,39,Modest,24,31,18,7,4,18,344,344,500,FALSE,17,347,2023-11-06 17:55:01,Razor Leaf,Barrier,Rapid Spin,Shore Up
Claydol,12,17,39,Impish,26,18,30,8,29,8,344,344,500,FALSE,20,387,2022-12-01 17:48:08,Kinesis,Hyper Voice,Mud Shot,Moongeist Beam
Lileep,12,38,38,Bashful,3,19,26,20,13,8,345,345,355,FALSE,15,150,2022-12-21 03:02:27,Rock Throw,Teeter Dance,Needle Arm,Rock Tomb
Lileep,1,12,12,Mild,19,8,14,10,22,28,345,345,355,FALSE,17,49,2023-04-11 21:52:39,Howl,Rock Blast,Earth Power,Leaf Tornado
Cradily,5,24,24,Careful,14,29,14,9,31,15,346,346,495,FALSE,19,243,2024-02-13 14:57:03,Needle Arm,Vice Grip,Rollout,Ancient Power
Cradily,4,21,21,Brave,19,20,9,23,27,16,346,346,495,FALSE,19,155,2022-02-15 19:55:18,Electroweb,Rock Blast,Needle Arm,Play Nice
Anorith,10,30,30,Relaxed,15,8,20,27,4,11,347,347,355,FALSE,14,131,2023-11-10 16:40:11,Horn Attack,Rock Slide,Signal Beam,Feint Attack
Anorith,10,31,31,Bashful,21,29,7,16,10,14,347,347,355,FALSE,16,149,2022-07-27 19:40:08,Accelerock,Incinerate,Spike Cannon,Twineedle
Armaldo,3,18,18,Gentle,26,4,12,3,17,13,348,348,495,FALSE,13,126,2023-07-05 17:17:29,Infestation,Snarl,Rock Slide,Headbutt
Armaldo,12,40,40,Hardy,1,7,5,29,18,25,348,348,495,FALSE,14,286,2022-11-02 17:00:26,Magnitude,Rock Slide,Infestation,Weather Ball
Armaldo,5,22,22,Adamant,9,18,21,2,30,26,348,348,495,FALSE,18,230,2023-11-10 00:25:04,Heal Order,Rock Tomb,Bite,Cut
Armaldo,21,64,64,Careful,8,31,25,31,12,17,348,348,495,FALSE,21,552,2024-02-21 03:09:23,Headbutt,Flame Wheel,Rock Blast,Attack Order
Feebas,12,30,30,Calm,27,10,14,30,20,27,349,349,200,FALSE,21,174,2022-06-30 01:38:05,Hyper Fang,Octazooka,Water Pulse,Glaciate
Feebas,5,18,18,Naive,31,26,10,29,25,21,349,349,200,FALSE,24,124,2023-04-28 12:39:13,Brine,Clamp,Psybeam,Ice Punch
Milotic,15,55,55,Careful,14,28,24,6,17,17,350,350,540,FALSE,18,566,2023-04-29 18:24:08,Water Gun,Strength,Extrasensory,Aqua Jet
Kecleon,6,24,24,Impish,15,3,21,3,7,8,352,352,440,FALSE,10,120,2023-06-11 20:21:51,Smokescreen,Endeavor,Power Swap,Body Press
Kecleon,6,24,24,Naughty,23,20,3,20,9,10,352,352,440,FALSE,14,179,2023-07-04 03:17:04,Bite,Reversal,Teeter Dance,Work Up
Kecleon,7,26,26,Lonely,11,15,15,9,30,5,352,352,440,FALSE,14,194,2022-06-13 16:18:51,Hyper Voice,Chip Away,Psybeam,Take Down
Shuppet,6,22,22,Calm,12,1,25,3,11,25,353,353,295,FALSE,13,76,2022-08-08 18:40:23,Protect,Shadow Ball,Shadow Claw,Dual Wingbeat
Shuppet,15,40,40,Docile,12,16,28,8,28,9,353,353,295,FALSE,17,158,2023-10-26 02:17:59,Ominous Wind,Aerial Ace,Confuse Ray,Wing Attack
Shuppet,10,29,29,Calm,5,26,30,26,29,17,353,353,295,FALSE,22,170,2024-04-08 16:50:04,Shadow Bone,Poison Fang,Destiny Bond,Whirlwind
Banette,7,26,26,Timid,6,8,5,11,23,28,354,354,455,FALSE,14,191,2023-10-26 16:18:02,Shadow Sneak,Shadow Punch,Mirror Move,Roar
Banette,11,37,37,Quirky,25,1,22,2,31,25,354,354,455,FALSE,18,314,2023-05-29 00:10:23,Shadow Sneak,Covet,Aerial Ace,Confuse Ray
Duskull,15,34,34,Relaxed,22,3,12,18,17,11,355,355,295,FALSE,14,130,2024-03-18 19:28:02,Wing Attack,Poison Sting,Shadow Punch,Ominous Wind
Duskull,14,30,30,Hardy,9,22,2,24,29,7,355,355,295,FALSE,16,141,2023-10-23 13:44:03,Shadow Punch,Wing Attack,Night Shade,Poison Fang
Duskull,2,12,12,Timid,8,14,5,30,18,19,355,355,295,FALSE,16,53,2023-10-26 17:02:55,Hex,Crush Grip,Silver Wind,Night Shade
Duskull,2,13,13,Sassy,23,29,5,31,14,0,355,355,295,FALSE,17,58,2023-10-23 13:44:20,Shadow Bone,Air Slash,Air Cutter,Night Shade
Duskull,7,20,20,Sassy,9,13,20,31,28,21,355,355,295,FALSE,20,130,2023-02-28 17:20:28,Struggle Bug,Hex,Shadow Punch,Feather Dance
Dusclops,24,55,55,Naive,8,21,4,28,0,13,356,356,455,FALSE,12,323,2024-05-17 14:54:47,Acid Spray,Shadow Sneak,Ominous Wind,Infestation
Dusclops,11,32,32,Lonely,20,17,15,13,12,1,356,356,455,FALSE,13,231,2023-04-12 19:23:00,Steamroller,Hex,Sludge Bomb,Night Shade
Dusclops,1,11,11,Naughty,16,28,22,27,25,3,356,356,455,FALSE,20,108,2023-10-24 14:29:19,Fell Stinger,Hex,Destiny Bond,Wing Attack
Tropius,1,13,13,Rash,4,25,8,20,7,14,357,357,460,FALSE,13,70,2023-07-25 14:03:57,Toxic Thread,Whirlwind,Cotton Spore,Brave Bird
Tropius,3,18,18,Relaxed,0,17,7,20,18,25,357,357,460,FALSE,15,136,2023-08-22 00:06:29,Noble Roar,Pluck,Poison Fang,Synthesis
Tropius,11,44,44,Naive,17,17,18,19,31,22,357,357,460,FALSE,21,371,2023-02-15 18:04:19,Mega Kick,Sandstorm,Air Cutter,Magical Leaf
Chimecho,12,41,41,Adamant,14,23,23,2,7,9,358,358,455,FALSE,13,241,2023-06-09 16:36:27,Heart Stamp,Double Hit,Trick Room,Shadow Sneak
Chimecho,2,15,15,Serious,15,2,23,5,26,17,358,358,455,FALSE,15,111,2022-11-10 11:31:01,Synchronoise,Trick Room,Shadow Sneak,Mega Punch
Chimecho,1,12,12,Hardy,11,21,8,27,13,10,358,358,455,FALSE,15,80,2024-02-19 22:08:57,Psywave,Mirror Coat,Play Nice,Dazzling Gleam
Chimecho,10,37,37,Gentle,20,29,21,23,10,17,358,358,455,FALSE,20,339,2024-02-18 00:57:10,Heart Stamp,Ominous Wind,Zen Headbutt,Strength
Absol,11,37,37,Gentle,17,15,15,6,14,18,359,359,465,FALSE,14,257,2023-07-03 16:01:54,Spark,Refresh,Dark Pulse,Snarl
Absol,3,17,17,Careful,22,9,30,10,0,21,359,359,465,FALSE,15,145,2022-12-01 19:02:37,Snarl,Power Gem,Taunt,Sludge
Wynaut,20,72,72,Calm,21,4,5,3,7,5,360,360,260,FALSE,8,71,2024-05-21 00:25:21,Shadow Sneak,Dream Eater,Psybeam,Fury Attack
Wynaut,1,12,12,Mild,7,13,28,0,22,8,360,360,260,FALSE,13,27,2024-03-05 04:09:16,Reflect,Cut,Calm Mind,Shadow Bone
Wynaut,7,31,31,Modest,19,28,2,18,24,14,360,360,260,FALSE,18,99,2022-10-19 13:44:18,Nature’s Madness,Take Down,Meditate,Psywave
Snorunt,5,21,21,Hardy,23,24,31,19,16,16,361,361,300,FALSE,22,118,2022-06-14 17:18:38,Take Down,Ice Beam,Icy Wind,Bullet Punch
Glalie,13,46,46,Mild,24,8,25,25,3,5,362,362,480,FALSE,15,305,2023-09-22 05:08:37,Swift,Clamp,Ice Punch,Icy Wind
Glalie,1,12,12,Quirky,11,21,31,2,22,23,362,362,480,FALSE,18,103,2022-06-14 15:04:05,Icy Wind,Tearful Look,Ice Shard,Charm
Glalie,4,20,20,Calm,11,15,31,30,5,29,362,362,480,FALSE,20,228,2024-03-26 02:03:47,Ice Punch,Octazooka,Water Pulse,Avalanche
Spheal,13,45,45,Quirky,30,6,27,25,3,18,363,363,290,FALSE,18,156,2023-07-25 01:33:55,Withdraw,Amnesia,Smelling Salts,Ice Shard
Spheal,15,50,50,Careful,31,13,23,20,7,29,363,363,290,FALSE,21,189,2022-06-30 14:38:23,Ice Fang,Brine,Withdraw,Tail Whip
Sealeo,14,51,51,Bold,19,16,28,5,0,13,364,364,410,FALSE,14,244,2022-06-14 16:18:47,Rain Dance,Strange Steam,Mega Kick,Ice Punch
Sealeo,7,31,31,Hardy,30,23,0,16,31,30,364,364,410,FALSE,22,276,2024-02-17 22:57:10,Facade,Ice Beam,Bubble Beam,Iron Tail
Walrein,15,61,61,Naive,22,27,13,29,8,1,365,365,530,FALSE,17,524,2023-02-01 01:48:29,Glaciate,Baton Pass,Play Rough,Aqua Jet
Clamperl,13,33,33,Serious,12,0,18,8,6,28,366,366,345,FALSE,12,123,2023-01-23 03:18:28,Pound,Water Pulse,Bullet Punch,Aqua Jet
Clamperl,3,15,15,Bashful,7,2,29,26,26,0,366,366,345,FALSE,15,73,2024-05-15 13:39:27,Mirror Shot,Brine,Rain Dance,Sharpen
Huntail,3,16,16,Quiet,1,5,2,2,16,13,367,367,485,FALSE,7,64,2023-03-23 19:07:00,Crush Grip,Clamp,Octazooka,Iron Defense
Huntail,4,19,19,Rash,19,11,13,6,3,18,367,367,485,FALSE,12,133,2024-02-09 22:26:59,Octazooka,Hail,Aqua Jet,Tail Slap
Huntail,7,25,25,Mild,14,16,23,22,17,27,367,367,485,FALSE,20,299,2023-07-12 01:47:53,Life Dew,Slack Off,Psywave,Bubble Beam
Gorebyss,15,44,44,Naive,20,7,11,29,1,18,368,368,485,FALSE,14,317,2022-11-10 03:01:01,Extrasensory,Whirlpool,Bubble Beam,Mega Punch
